"","x","X2020.03","X2020.06","X2020.09"
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,0,NA,NA
"199",NA,158,10,224
"200",NA,NA,NA,NA
"201",NA,1,0,4
"202",NA,0,NA,NA
"203",NA,NA,NA,NA
"204",NA,0,NA,NA
"205",NA,NA,NA,NA
"206",NA,NA,NA,NA
"207",NA,0,0,0
"208",NA,NA,NA,NA
"209",NA,NA,NA,NA
"210",NA,NA,NA,NA
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,0,0,0
"221",NA,NA,NA,NA
"222",NA,NA,NA,NA
"223",NA,NA,NA,NA
"224",NA,NA,NA,NA
"225",NA,0,0,0
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,NA,NA
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,1,-1,-1
"235",NA,87,34,-86
"236",NA,71,158,192
"237",NA,158,192,106
