"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"영업수익",71004,57676,62435,18579,14113,17418
"보험료수익",51369,42625,45264,10295,11480,13866
"재보험수익",545,623,678,182,174,181
"재보험금수익",NA,NA,NA,NA,NA,NA
"이자수익",7183,7809,8184,2047,2013,2010
"수수료수익",82,50,105,38,42,10
"금융상품관련이익",9778,1714,2824,830,639,1500
"배당금수익",672,623,986,392,199,221
"위험회피회계파생상품관련이익",NA,NA,NA,485,NA,NA
"외환거래이익",35,2783,3175,3889,-721,-658
"대출채권평가및처분이익",NA,NA,NA,NA,NA,NA
"기타금융자산관련이익",1156,1242,1021,359,236,237
"기타영업수익",184,205,198,62,50,50
"영업비용",68655,57080,61346,17743,13860,17210
"보험계약부채(책임준비금)전입액",28452,15973,10698,1057,2412,4219
"비상위험준비금전입액",NA,NA,NA,NA,NA,NA
"지급보험금",23215,27452,35001,9454,9060,9605
"보험금비용",NA,NA,NA,NA,NA,NA
"배당금비용",NA,NA,NA,NA,NA,NA
"환급금비용",NA,NA,NA,NA,NA,NA
"손해조사비",NA,NA,NA,NA,NA,NA
"재보험비용",612,699,731,189,190,194
"재보험료비용",NA,NA,NA,NA,NA,NA
"사업비",3852,3591,3886,1005,931,877
"신계약비상각비",3458,3539,3674,960,856,866
"재산관리비",416,323,373,81,105,82
"이자비용",3,18,138,37,36,36
"수수료비용",NA,NA,NA,NA,NA,NA
"금융상품관련손실",671,4557,5795,697,138,952
"위험회피회계파생상품관련손실",NA,NA,NA,3648,NA,NA
"외환거래손실",7447,395,340,320,-79,212
"대출채권평가및처분손실",NA,NA,NA,0,NA,NA
"기타금융자산관련손실",460,465,579,246,127,127
"기타영업비용",68,68,131,49,85,40
"영업이익",2350,595,1089,836,253,209
"영업외수익",209,100,1017,11,45,92
"상각채권추심이익",NA,NA,NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA,NA,NA
"유가증권처분이익",NA,NA,NA,NA,NA,NA
"유가증권손상차손환입",NA,NA,NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련이익",NA,NA,NA,NA,16,100
"자산처분이익",1,8,975,1,1,1
"자산재평가이익",NA,NA,NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA,NA,NA
"사채상환이익",NA,NA,NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA,NA,NA
"수입수수료",NA,NA,NA,NA,NA,NA
"임대료",NA,NA,NA,NA,NA,NA
"자산수증이익",NA,NA,NA,NA,NA,NA
"보험차익",NA,NA,NA,NA,NA,NA
"법인세환급액",NA,NA,NA,NA,NA,NA
"전기오류수정이익",NA,NA,NA,NA,NA,NA
"퇴직연금운용이익",NA,NA,NA,NA,NA,NA
"보험수리적이익",NA,NA,NA,NA,NA,NA
"기타영업외수익",208,91,42,10,29,-10
"영업외비용",147,59,118,5,19,5
"기타대손상각비",NA,NA,NA,NA,NA,NA
"유가증권처분손실",NA,NA,NA,NA,NA,NA
"유가증권손상차손",NA,NA,NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손실",NA,NA,NA,NA,NA,NA
"자산처분손실",3,5,3,0,1,2
"자산손상차손",1,1,0,NA,0,NA
"자산재평가손실",NA,NA,NA,NA,NA,NA
"사채상환손실",NA,NA,NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA,NA,NA
"지급수수료",NA,NA,NA,NA,NA,NA
"기부금",44,36,8,1,20,NA
"법인세추납액",NA,NA,NA,NA,NA,NA
"전기오류수정손실",NA,NA,NA,NA,NA,NA
"퇴직연금운용손실",NA,NA,NA,NA,NA,NA
"보험수리적손실",NA,NA,NA,NA,NA,NA
"기타영업외비용",99,17,107,4,-1,3
"세전계속사업이익",2411,636,1988,841,279,296
"법인세비용",567,166,473,205,61,71
"계속영업이익",1844,470,1515,636,218,225
"중단영업이익",NA,NA,NA,NA,NA,NA
"당기순이익",1844,470,1515,636,218,225
"자산",302737,318560,339480,340486,346731,355718
"현금및예치금",13765,14347,12086,10786,6834,8019
"당기손익인식(지정)금융자산",257,302,717,1507,2428,3539
"당기손익-공정가치측정<U+00A0>금융자산",NA,NA,NA,NA,NA,NA
"단기매매금융자산",18150,11402,7069,6779,15182,18464
"매매목적파생상품자산",21,7,8,17,23,7
"위험회피파생상품자산",3344,950,1256,443,304,548
"매도가능금융자산",86077,85081,85504,83391,79070,76072
"기타포괄손익-공정가치측정<U+00A0>금융자산",NA,NA,NA,NA,NA,NA
"만기보유금융자산",96419,113211,121028,123321,125094,126533
"상각후원가측정<U+00A0>유가증권",NA,NA,NA,NA,NA,NA
"관계기업등지분관련투자자산",350,350,NA,NA,1516,NA
"기타유가증권",NA,NA,NA,NA,NA,NA
"상각후원가측정<U+00A0>금융자산",NA,NA,NA,NA,NA,NA
"대출채권",41226,49093,62656,65912,67578,69773
"*대출채권명목금액",45010,49423,63027,66248,67922,70123
"*대손충당금",3726,278,302,254,262,268
"*현재가치할인차금",5,2,1,1,1,1
"*이연대출부대(수익)비용",-54,-50,-68,-80,-81,-81
"기타금융업자산",NA,NA,NA,NA,NA,NA
"유형자산",760,767,794,780,751,693
"무형자산",121,101,101,173,168,269
"투자부동산",2884,2820,2819,2832,2819,2860
"비업무용자산",NA,NA,NA,NA,NA,NA
"이연법인세자산",NA,255,NA,NA,NA,NA
"당기법인세자산",240,729,777,956,368,447
"기타자산",10437,10531,10851,10777,10462,13139
"특별계정자산",28687,28613,33815,32813,34136,35353
"부채",278895,296258,313467,315827,320066,324899
"당기손익인식(지정)금융부채",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융부채",NA,NA,NA,NA,NA,NA
"단기매매금융부채",NA,NA,NA,NA,NA,NA
"매도파생결합증권",NA,NA,NA,NA,NA,NA
"매매목적파생상품부채",67,81,77,189,144,137
"위험회피파생상품부채",NA,72,228,2371,1321,873
"보험계약부채(책임준비금)",244813,260820,271540,272599,275016,279234
"*보험계약부채명목금액",244813,260820,271540,272599,275016,279234
"*출재보험준비금",NA,NA,NA,NA,NA,NA
"계약자지분조정",232,113,241,121,258,283
"비상위험준비금",NA,NA,NA,NA,NA,NA
"차입부채",NA,1000,3000,3000,3000,3000
"기타금융업부채",NA,NA,NA,NA,NA,NA
"비유동종업원급여충당부채",45,62,51,71,12,28
