"","X2017.12","X2018.12","X2019.12"
"유동금융자산의증가",1408,0,687
"장기금융상품의증가",0,0,0
"매도가능금융자산의증가",0,0,0
"만기보유금융자산의증가",0,0,0
"장기대여금의증가",92,0,65
"기타비유동금융자산의증가",46,3,17
"관계기업등지분관련투자자산의증가",6,33,0
"유형자산의증가",130,155,171
"무형자산의증가",4,9,12
"생물자산의증가",0,0,0
"투자부동산의증가",0,0,0
"기타투자활동으로인한현금유출액",20,200,43
"기타투자활동으로인한현금흐름",0,0,0
"재무활동으로인한현금흐름",1792,-200,1
"재무활동으로인한현금유입액",1792,0,55
"사채의증가",0,0,0
"차입금의증가",0,0,45
"미지급금의증가",0,0,0
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",0,0,10
"기타부채의증가",0,0,0
"유상증자",1792,0,0
"자기주식의처분",0,0,0
"주식매입선택권의행사",0,0,0
"자본구성항목의증가",0,0,0
"기타재무활동으로인한현금유입액",0,0,0
"(재무활동으로인한현금유출액)",0,200,54
"사채의감소",0,200,0
"차입금의감소",0,0,0
"미지급금의감소",0,0,0
"유동성장기부채의감소",0,0,0
"기타금융부채의감소",0,0,54
"기타부채의감소",0,0,0
"유상감자",0,0,0
"자기주식의취득",0,0,0
"자본구성항목의감소",0,0,0
"기타재무활동으로인한현금유출액",0,0,0
"기타재무활동으로인한현금흐름",0,0,0
"영업투자재무활동기타현금흐름",0,0,0
"연결범위변동으로인한현금의증가",0,0,0
"환율변동효과",0,0,0
"현금및현금성자산의증가",361,-469,122
"기초현금및현금성자산",180,541,72
"기말현금및현금성자산",541,72,194
