"","006400","009150","011070","247540","020150","336260","084850","336370","098460","066970","086520","204270","078600","090460","222800","353200","222080","272290","023890","137400","140860","082920","131390","007810","243840","052710","052020","051370","038460","262260","047310","288620","302430","290670","125210","052400","007660","080420","214430","091580","277880","224110","082210","217820","312610","259630","004770","196490","347890","009470","148250","017900","079960","137940","131400","257370","036710","004270","072990","011690","036010","317120","033200","269620","089850","091340","264850","042110","320000","092300","008110","182690","017250","043590","154040","085670","101390","032960","009140","043260","015260"
"2016-01-25",102500,54100,85500,NA,12586,NA,NA,NA,33900,8020,14054,NA,3887,2680,5432,NA,2223,NA,38550,5830,11300,9062,8730,10500,NA,17250,5020,10127,8400,NA,3700,NA,NA,NA,NA,56200,4335,4410,30853,3651,NA,9440,5270,9075,NA,NA,5500,10890,NA,4575,5700,2340,12900,2770,1640,NA,2230,1920,NA,1810,5040,NA,2515,NA,13050,3090,NA,2055,NA,2105,5260,3380,2598,3086,7270,1767,3068,12225,19900,972,8813
"2016-01-26",87400,51800,81700,NA,10795,NA,NA,NA,33200,7259,11128,NA,3839,2645,5328,NA,2223,NA,40000,5374,11300,8943,7330,10500,NA,17050,4970,9804,8100,NA,3455,NA,NA,NA,NA,54800,4245,4490,30753,3199,NA,9340,5610,8150,NA,NA,5420,10025,NA,4405,6550,2355,12250,2730,1635,NA,2265,1895,NA,1900,4950,NA,2510,NA,12650,3050,NA,1995,NA,2140,5300,3175,2561,3015,7070,1777,3060,12225,19300,934,8659
"2016-01-27",89100,54300,83000,NA,11473,NA,NA,NA,35000,7394,11128,NA,3831,2560,5261,NA,2229,NA,40250,5576,12000,8744,7460,10900,NA,17150,4800,9574,7830,NA,3485,NA,NA,NA,NA,56800,4285,4415,31961,3257,NA,9100,6190,7900,NA,NA,5260,8995,NA,4430,5900,2345,11900,2900,1605,NA,2285,1855,NA,1925,4900,NA,2500,NA,12500,3070,NA,2035,NA,2145,5340,3190,2582,2960,7120,1777,3060,12443,19600,947,8504
"2016-01-28",90300,55100,82600,NA,11376,NA,NA,NA,35700,7606,11033,NA,3871,2595,5271,NA,2229,NA,38700,5576,12150,8704,7700,11100,NA,16950,4905,9528,8460,NA,3520,NA,NA,NA,NA,56300,4260,4460,32464,3359,NA,9200,6240,7925,NA,NA,5340,9035,NA,4415,6780,2360,12050,2820,1620,NA,2255,1880,NA,1790,5000,NA,2580,NA,12750,3150,NA,2065,NA,2145,5390,3135,2598,3090,7300,1783,3135,12530,19950,948,8659
"2016-01-29",93500,55200,82300,NA,11570,NA,NA,NA,36500,7558,10648,NA,3896,2600,5328,NA,2234,NA,39200,5450,12000,8665,7570,11050,NA,16900,4755,9758,8300,NA,3515,NA,NA,NA,NA,55800,4510,4465,32414,3398,NA,9160,6060,7775,NA,NA,5230,9265,NA,4425,7790,2345,12500,2820,1765,NA,2195,1845,NA,1755,5350,NA,2620,NA,12450,3150,NA,2165,NA,2255,5400,3115,2598,3077,7340,1713,3139,12530,19950,947,8504
"2016-02-01",93500,57800,86600,NA,11618,NA,NA,NA,36250,7268,10553,NA,3944,2575,5375,NA,2234,NA,38900,5171,12150,8665,7610,11300,NA,17300,4700,10494,7960,NA,3455,NA,NA,NA,NA,55700,4530,4465,31608,3349,NA,9090,5640,7525,NA,NA,4890,9295,NA,4340,7020,2355,12950,3070,1675,NA,2215,1860,NA,1705,5400,NA,2645,NA,12300,3075,NA,2125,NA,2280,5230,3010,2609,3107,7280,1640,3185,12443,20000,938,8566
"2016-02-02",92800,57100,84800,NA,11279,NA,NA,NA,37000,7085,9737,NA,3908,2565,5366,NA,2234,NA,39700,4988,11700,8704,7330,11850,NA,17050,4745,10586,8250,NA,3350,NA,NA,NA,NA,59400,4420,4570,31357,3272,NA,9010,5720,7800,NA,NA,4790,9065,NA,4460,6320,2335,12900,2970,1810,NA,2155,1835,NA,1670,5570,NA,2600,NA,12550,3085,NA,2110,NA,2250,5120,3025,2609,3086,7060,1637,3148,12530,20000,934,8845
"2016-02-03",92000,54300,81900,NA,11376,NA,NA,NA,36300,7124,10312,NA,3916,2535,6079,NA,2246,NA,39700,5348,11550,8823,7430,11700,NA,16450,4650,10403,8010,NA,3350,NA,NA,NA,NA,58700,4580,4530,30501,3238,NA,9000,5820,7550,NA,NA,4690,9095,NA,4365,6320,2335,12650,2960,1800,NA,2315,1795,NA,1620,5630,NA,2580,NA,12500,3015,NA,2105,NA,2220,5260,3060,2625,3027,6760,1553,3085,12443,19850,924,8937
"2016-02-04",95900,56600,83500,NA,12199,NA,NA,NA,36300,7259,10888,NA,3916,2560,6622,NA,2234,NA,39700,5576,11350,9101,7660,11600,NA,16550,4600,10265,8310,NA,3420,NA,NA,NA,NA,59600,4620,4505,28337,3301,NA,8980,5860,8150,NA,NA,4810,10140,NA,4395,5970,2335,12750,2700,1935,NA,2435,1820,NA,1645,5730,NA,2630,NA,12700,3190,NA,2140,NA,2240,5290,3135,2631,3010,6840,1553,3169,12400,20350,923,9342
